md5_email|date_test|V00|V01|V02|V03|V04|V05|V06|V07|V08|V09|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60
734356e2b7e1a268f94c6c30d49c7b56|2/28/2013 12:42|1|4.2|4.2|1.8|4.2|5|5|4.2|2.6|4.2|3.4|4.2|3.4|3.4|5|4.2|5|5|4.2|4.2|1.8|1.8|4.2|5|3.4|3.4|4.2|3.4|3.4|3.4|4.2|4.2|4.2|2.6|3.4|2.6|4.2|2.6|4.2|4.2|5|4.2|3.4|4.2|4.2|5|5|5|3.4|4.2|3.4|3.4|3.4|5|5|4.2|5|4.2|4.2|4.2|4.2
74930e5d7e4ae8c2f2559eceb7a1a83a|3/1/2013 15:22|1|2.6|1.8|4.2|5|3.4|4.2|3.4|1.8|4.2|2.6|3.4|3.4|3.4|1.8|3.4|4.2|4.2|3.4|3.4|1.8|1.8|4.2|4.2|3.4|1|3.4|3.4|5|1.8|3.4|5|3.4|3.4|3.4|4.2|4.2|3.4|4.2|3.4|4.2|2.6|3.4|4.2|3.4|3.4|4.2|4.2|5|4.2|2.6|3.4|4.2|4.2|3.4|2.6|3.4|3.4|1.8|4.2|4.2
9fb85313464af1d64d5ba65d76884035|3/1/2013 15:22|1|4.2|4.2|1.8|4.2|5|5|2.6|3.4|5|4.2|2.6|2.6|3.4|4.2|4.2|5|5|5|3.4|1.8|1.8|1.8|5|5|3.4|4.2|1.8|4.2|2.6|4.2|5|3.4|4.2|4.2|5|4.2|3.4|4.2|4.2|4.2|3.4|1.8|1.8|4.2|4.2|4.2|5|3.4|5|2.6|4.2|2.6|5|5|3.4|4.2|4.2|5|3.4|4.2
97af370f2e9512bf4dff92a7c22b32a1|3/4/2013 11:38|1|3.4|3.4|1.8|5|5|5|1|5|5|4.2|1|1.8|4.2|4.2|4.2|5|5|5|3.4|1|1.8|4.2|5|5|1|5|2.6|5|1.8|5|4.2|5|5|5|1.8|5|1|5|5|5|3.4|5|4.2|4.2|5|4.2|5|5|3.4|3.4|5|3.4|5|5|4.2|5|5|5|3.4|5
a1795393dbf8a6b8fff8693bf66db4ab|4/10/2013 13:59|1|4.2|4.2|1.8|4.2|4.2|4.2|4.2|1.8|4.2|3.4|3.4|3.4|5|4.2|2.6|3.4|5|4.2|4.2|1|3.4|3.4|3.4|2.6|3.4|2.6|4.2|2.6|2.6|3.4|1.8|3.4|1.8|3.4|1.8|3.4|5|3.4|2.6|4.2|2.6|4.2|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|4.2|4.2|3.4|2.6|3.4|4.2|2.6|2.6|3.4
ac9571ff2a4beddc645686824ab91487|4/11/2013 13:03|1|2.6|2.6|4.2|4.2|5|4.2|2.6|4.2|5|3.4|4.2|4.2|2.6|2.6|5|4.2|5|5|3.4|1.8|2.6|2.6|4.2|5|4.2|4.2|3.4|4.2|2.6|5|4.2|3.4|5|3.4|5|3.4|2.6|3.4|4.2|3.4|3.4|2.6|3.4|2.6|3.4|3.4|4.2|3.4|3.4|2.6|2.6|5|5|4.2|2.6|5|4.2|4.2|3.4|5
f2fb17683403d60dd35e9f7fd64aa544|4/18/2013 19:17|1|4.2|2.6|1.8|1.8|4.2|3.4|2.6|4.2|5|3.4|1.8|2.6|3.4|4.2|3.4|5|5|4.2|3.4|4.2|1.8|2.6|3.4|1.8|1.8|5|4.2|4.2|1|5|2.6|1.8|3.4|3.4|3.4|4.2|1|3.4|5|3.4|1.8|3.4|3.4|3.4|4.2|5|3.4|5|1.8|3.4|1.8|1.8|5|5|4.2|4.2|4.2|4.2|3.4|3.4
083aa134764dc886fad1982db63b4484|4/22/2013 16:57|1|2.6|3.4|2.6|5|4.2|3.4|4.2|3.4|4.2|3.4|4.2|3.4|3.4|2.6|4.2|3.4|4.2|3.4|2.6|4.2|4.2|4.2|4.2|1.8|1.8|4.2|3.4|2.6|1.8|3.4|5|2.6|4.2|3.4|2.6|4.2|2.6|3.4|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|3.4|2.6|2.6|3.4|4.2|5|4.2|3.4|1.8|2.6|3.4|3.4|3.4|2.6
a90ebd6dd6b315e677e576b0475763b1|4/23/2013 22:59|1|4.2|4.2|2.6|5|5|5|3.4|4.2|5|3.4|1|2.6|4.2|4.2|2.6|5|5|5|3.4|1|1|3.4|4.2|4.2|1|4.2|4.2|5|1|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|3.4|3.4|4.2|2.6|3.4|4.2|4.2|3.4|3.4|3.4|4.2|4.2|4.2|4.2
5d0821cb09689b954453176421432760|4/26/2013 22:00|1|4.2|3.4|4.2|4.2|4.2|5|5|4.2|5|3.4|1.8|2.6|3.4|4.2|5|5|5|5|3.4|1|2.6|5|5|5|3.4|5|3.4|5|1.8|4.2|5|4.2|5|4.2|3.4|4.2|2.6|5|5|5|3.4|5|4.2|5|5|5|4.2|4.2|5|3.4|3.4|5|5|4.2|4.2|5|5|5|5|4.2
48ba7a9c5e084325655da440dead91e3|5/5/2013 16:07|1|4.2|5|1|5|5|5|5|4.2|4.2|5|2.6|3.4|5|5|5|5|4.2|5|5|1|4.2|3.4|5|3.4|1.8|5|4.2|5|3.4|5|5|4.2|5|5|3.4|5|3.4|4.2|5|5|5|5|5|4.2|5|4.2|4.2|4.2|5|5|5|5|5|5|2.6|5|5|5|5|5
cbe02ce2f008b76ea8223b90476d888b|5/6/2013 12:54|1|5|3.4|1|1.8|5|1.8|5|3.4|5|5|4.2|3.4|1.8|5|4.2|4.2|5|5|1.8|2.6|2.6|5|5|3.4|4.2|5|5|2.6|3.4|4.2|2.6|5|5|2.6|5|5|4.2|5|4.2|5|2.6|3.4|4.2|4.2|5|5|5|3.4|4.2|5|3.4|2.6|5|4.2|3.4|3.4|5|2.6|3.4|4.2
6b7e45977db8e9f638149c2a2041ab21|5/9/2013 2:05|1|3.4|2.6|3.4|3.4|2.6|3.4|2.6|2.6|3.4|3.4|2.6|2.6|2.6|2.6|2.6|3.4|3.4|3.4|2.6|1.8|3.4|2.6|3.4|4.2|1.8|4.2|2.6|4.2|2.6|3.4|3.4|3.4|3.4|2.6|4.2|4.2|2.6|3.4|3.4|3.4|4.2|1.8|2.6|3.4|2.6|2.6|3.4|4.2|2.6|2.6|2.6|2.6|4.2|3.4|2.6|3.4|3.4|2.6|2.6|4.2
f145aea35db8565da98242d361ff8aeb|5/9/2013 14:08|1|4.2|2.6|3.4|3.4|5|5|4.2|3.4|5|4.2|3.4|2.6|3.4|3.4|4.2|3.4|5|4.2|3.4|2.6|2.6|3.4|5|4.2|2.6|5|2.6|4.2|2.6|4.2|3.4|2.6|5|2.6|3.4|4.2|2.6|3.4|3.4|4.2|2.6|2.6|4.2|3.4|5|5|5|5|3.4|4.2|3.4|4.2|5|4.2|4.2|4.2|3.4|5|2.6|5
9c5eff8551b742aae2d0268ca6485e6a|5/15/2013 1:27|1|1.8|1.8|5|4.2|4.2|5|3.4|3.4|4.2|2.6|2.6|2.6|2.6|2.6|3.4|4.2|4.2|4.2|3.4|1|1.8|3.4|5|4.2|2.6|3.4|1.8|3.4|2.6|4.2|3.4|4.2|5|4.2|5|4.2|1.8|3.4|4.2|3.4|1.8|2.6|3.4|2.6|2.6|4.2|4.2|4.2|3.4|1.8|1.8|3.4|4.2|3.4|3.4|4.2|3.4|3.4|2.6|5
14cde7e2cdf156566795e534a3771769|5/17/2013 19:22|1|3.4|3.4|3.4|4.2|5|4.2|4.2|3.4|4.2|5|1.8|3.4|3.4|4.2|3.4|5|5|5|4.2|1|2.6|5|5|5|1.8|5|4.2|4.2|1|3.4|5|5|5|5|3.4|5|2.6|5|4.2|4.2|4.2|5|5|5|4.2|5|4.2|3.4|4.2|4.2|4.2|5|5|5|4.2|5|5|5|5|5
f467bc25e539461fb9e3440ab8bb469e|5/20/2013 13:12|1|2.6|4.2|1|5|5|5|5|4.2|5|5|1.8|2.6|2.6|5|4.2|5|5|4.2|3.4|1.8|1.8|5|5|3.4|1|5|4.2|4.2|1.8|3.4|2.6|3.4|5|5|2.6|5|1.8|5|5|5|2.6|3.4|3.4|4.2|5|2.6|5|3.4|3.4|3.4|3.4|4.2|5|5|5|4.2|4.2|5|4.2|3.4
04b7e2d8e107d13018df0fb65bfe971d|7/31/2013 2:37|1|4.2|2.6|2.6|3.4|4.2|4.2|4.2|2.6|5|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|2.6|1.8|3.4|4.2|4.2|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|2.6|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|3.4|2.6|2.6|4.2|4.2|4.2|2.6|4.2|4.2|5|4.2|2.6|4.2|4.2|3.4|3.4|4.2
a700d0e738960e2b2420ffa840f5384a|8/2/2013 4:17|1|1.8|4.2|1.8|5|4.2|2.6|4.2|3.4|4.2|3.4|3.4|4.2|5|5|5|5|4.2|4.2|4.2|2.6|1|3.4|1.8|4.2|2.6|5|5|4.2|5|3.4|5|3.4|5|5|5|4.2|3.4|3.4|5|5|3.4|4.2|5|4.2|5|5|5|4.2|5|4.2|4.2|5|5|4.2|5|3.4|4.2|4.2|4.2|5
a0385eef28f133f99419771698fdf66e|8/9/2013 22:15|1|3.4|3.4|1|5|5|5|5|3.4|5|5|2.6|5|5|5|5|5|5|5|5|1.8|4.2|5|5|5|1|5|5|5|3.4|5|5|5|5|5|4.2|5|2.6|5|5|5|4.2|5|5|5|5|5|5|5|5|1|5|5|5|5|5|5|5|5|2.6|5
7156c6f0c1cd304fe866d1359a6abce4|8/11/2013 1:11|1|3.4|3.4|4.2|4.2|4.2|2.6|2.6|4.2|5|3.4|4.2|5|4.2|5|5|4.2|5|5|3.4|1.8|1|4.2|4.2|4.2|1.8|2.6|4.2|3.4|4.2|3.4|4.2|1.8|4.2|3.4|4.2|5|1.8|4.2|4.2|2.6|4.2|3.4|3.4|1.8|4.2|4.2|4.2|1.8|4.2|2.6|3.4|3.4|5|4.2|3.4|4.2|4.2|4.2|2.6|4.2
137ab18d781e2a14e072ed94632c78c4|8/15/2013 9:53|1|3.4|4.2|1.8|4.2|4.2|3.4|5|1.8|4.2|4.2|4.2|4.2|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|2.6|4.2|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|2.6|4.2|3.4|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|2.6
85893d2d6d1d6468d39c89c0a0facd59|8/23/2013 13:45|1|4.2|3.4|3.4|3.4|4.2|4.2|4.2|3.4|4.2|3.4|2.6|4.2|1.8|4.2|3.4|4.2|4.2|4.2|1.8|2.6|1.8|3.4|4.2|4.2|4.2|2.6|4.2|4.2|4.2|2.6|1|1.8|1|3.4|1.8|1.8|3.4|1|1.8|1|3.4|1|1|1|1|3.4|1|1.8|1|1.8|1.8|3.4|1|3.4|1|1.8|1.8|1.8|1|1
ebea9c31c4037ff522cb706c85c12869|8/24/2013 12:36|1|5|5|1.8|3.4|5|5|2.6|2.6|4.2|5|1.8|4.2|3.4|5|2.6|5|5|4.2|3.4|3.4|1.8|4.2|5|4.2|1|5|4.2|1.8|2.6|4.2|4.2|4.2|5|5|2.6|4.2|4.2|4.2|2.6|5|2.6|5|3.4|5|4.2|4.2|5|1.8|3.4|3.4|5|5|5|5|1.8|4.2|5|5|4.2|4.2
b8a2de348e730fba6bc1d05afbdef714|8/25/2013 4:01|1|3.4|5|3.4|4.2|3.4|4.2|3.4|2.6|4.2|3.4|4.2|4.2|4.2|5|2.6|4.2|4.2|4.2|4.2|3.4|2.6|2.6|4.2|3.4|2.6|4.2|4.2|1.8|4.2|3.4|3.4|2.6|3.4|5|5|4.2|5|4.2|3.4|3.4|1.8|5|2.6|5|4.2|4.2|4.2|1.8|1.8|3.4|5|2.6|4.2|4.2|1.8|4.2|4.2|4.2|4.2|3.4
b5ddf8fd4980d02244f1e6061e248f52|8/30/2013 11:06|1|3.4|5|2.6|4.2|4.2|5|3.4|3.4|5|4.2|3.4|3.4|3.4|5|3.4|5|5|5|4.2|1.8|4.2|4.2|5|5|3.4|5|4.2|3.4|4.2|4.2|5|4.2|4.2|5|4.2|5|3.4|4.2|4.2|4.2|5|4.2|4.2|4.2|5|5|5|4.2|4.2|4.2|3.4|5|5|4.2|3.4|4.2|4.2|5|4.2|5
dbe7d73d20e79220debbccb27cdaf38e|9/5/2013 14:19|1|3.4|4.2|1|5|5|3.4|5|2.6|5|5|2.6|4.2|4.2|5|4.2|5|5|5|5|1|2.6|5|5|5|1|5|4.2|4.2|2.6|5|5|5|5|4.2|5|5|4.2|5|5|4.2|4.2|5|5|5|5|5|5|4.2|4.2|3.4|4.2|4.2|5|5|3.4|5|5|5|5|5
1a7f7837ae4e355e64a10e3e4024b09b|9/8/2013 13:25|1|4.2|2.6|3.4|2.6|4.2|2.6|3.4|4.2|4.2|4.2|3.4|4.2|4.2|4.2|2.6|4.2|4.2|4.2|2.6|3.4|3.4|4.2|4.2|3.4|2.6|4.2|4.2|1.8|5|4.2|3.4|2.6|2.6|4.2|4.2|3.4|4.2|3.4|2.6|3.4|4.2|4.2|3.4|4.2|2.6|4.2|4.2|2.6|4.2|4.2|4.2|4.2|2.6|4.2|2.6|3.4|2.6|3.4|3.4|2.6
5fb74352fef49a9f38802a430c8d972c|9/9/2013 13:09|1|2.6|2.6|4.2|4.2|4.2|3.4|3.4|4.2|4.2|3.4|2.6|3.4|3.4|2.6|4.2|4.2|4.2|3.4|4.2|2.6|1|4.2|3.4|4.2|1.8|4.2|4.2|3.4|4.2|4.2|3.4|4.2|3.4|3.4|4.2|3.4|2.6|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|1.8|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|4.2|3.4|3.4
29dc68f593eb06cb5de12ab99880bae7|9/30/2013 18:30|1|5|3.4|1.8|4.2|4.2|3.4|3.4|2.6|4.2|4.2|1.8|5|5|4.2|4.2|4.2|4.2|4.2|5|2.6|2.6|4.2|4.2|3.4|1|5|4.2|4.2|3.4|3.4|5|4.2|4.2|4.2|3.4|5|2.6|3.4|5|5|4.2|3.4|4.2|4.2|4.2|4.2|5|4.2|3.4|2.6|3.4|5|4.2|4.2|3.4|3.4|4.2|4.2|3.4|3.4
fa31b674bc24b2152e292589031a4757|9/30/2013 20:09|1|1.8|1.8|3.4|3.4|5|3.4|5|5|4.2|4.2|2.6|4.2|2.6|2.6|3.4|4.2|4.2|4.2|2.6|1.8|1.8|4.2|4.2|5|1|4.2|3.4|5|1.8|4.2|4.2|2.6|4.2|3.4|2.6|3.4|2.6|3.4|4.2|3.4|2.6|3.4|3.4|4.2|4.2|4.2|4.2|5|3.4|3.4|3.4|4.2|4.2|4.2|4.2|3.4|3.4|2.6|2.6|3.4
1b949ba803156d80d194cb2f69efdea4|10/1/2013 7:42|1|3.4|3.4|4.2|5|5|4.2|4.2|4.2|5|4.2|5|3.4|4.2|4.2|5|4.2|4.2|5|4.2|1.8|2.6|5|4.2|4.2|1.8|4.2|4.2|3.4|3.4|5|5|5|5|4.2|5|5|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|3.4|5|4.2|4.2|4.2|4.2|4.2|4.2|5|3.4
21e44ab5d9302b8da44284d08694c161|10/7/2013 21:29|1|4.2|4.2|1.8|4.2|5|2.6|4.2|2.6|3.4|4.2|2.6|3.4|3.4|4.2|3.4|4.2|3.4|5|3.4|1|1.8|3.4|5|3.4|2.6|3.4|4.2|1.8|1.8|3.4|3.4|3.4|5|3.4|3.4|5|1.8|4.2|4.2|3.4|1.8|4.2|4.2|3.4|4.2|4.2|5|1.8|3.4|4.2|4.2|4.2|4.2|4.2|1|5|4.2|5|4.2|2.6
8670bc958ebc59e98ca2662de306ae6a|10/10/2013 1:18|1|2.6|4.2|1.8|4.2|4.2|5|3.4|4.2|4.2|3.4|3.4|1.8|3.4|4.2|5|4.2|5|4.2|4.2|2.6|2.6|3.4|5|3.4|2.6|4.2|3.4|4.2|3.4|4.2|4.2|3.4|4.2|3.4|2.6|4.2|2.6|4.2|3.4|4.2|5|3.4|3.4|4.2|5|4.2|5|4.2|4.2|3.4|2.6|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2
db411ca1edb2c0c2e3e06b8aa7d2640a|10/11/2013 12:37|1|3.4|3.4|3.4|2.6|4.2|4.2|3.4|4.2|3.4|4.2|1.8|2.6|3.4|2.6|2.6|3.4|4.2|3.4|4.2|2.6|3.4|3.4|3.4|3.4|2.6|4.2|3.4|2.6|2.6|4.2|3.4|4.2|4.2|1.8|3.4|4.2|1.8|3.4|4.2|1.8|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|2.6|2.6|3.4|4.2|3.4|1.8|3.4|3.4|4.2|1.8|3.4
4c073077ee3b4169cfff110c4249899e|3/5/2014 16:45|1|3.4|3.4|1.8|4.2|4.2|3.4|3.4|4.2|5|4.2|1.8|2.6|2.6|5|5|5|5|4.2|1.8|1.8|2.6|5|5|5|3.4|4.2|4.2|2.6|2.6|4.2|3.4|3.4|4.2|3.4|3.4|3.4|1.8|3.4|4.2|3.4|3.4|4.2|3.4|3.4|1.8|3.4|3.4|4.2|3.4|1.8|2.6|3.4|3.4|4.2|2.6|3.4|3.4|2.6|3.4|3.4
e7fc20ef3a399b7e20b781c6346e9042|3/5/2014 16:58|1|5|3.4|3.4|3.4|4.2|4.2|4.2|3.4|4.2|3.4|2.6|2.6|2.6|4.2|4.2|4.2|4.2|5|2.6|3.4|3.4|5|5|4.2|1.8|5|1.8|2.6|3.4|4.2|4.2|1.8|3.4|2.6|3.4|5|3.4|5|5|3.4|2.6|4.2|4.2|4.2|4.2|4.2|5|2.6|4.2|3.4|3.4|4.2|5|3.4|4.2|5|3.4|4.2|3.4|3.4
c47292bd429cd182e789b5ae823faa4e|3/6/2014 20:12|1|3.4|5|1|5|5|4.2|4.2|3.4|5|5|3.4|4.2|4.2|5|4.2|5|5|5|4.2|1|3.4|2.6|5|5|1.8|4.2|4.2|3.4|2.6|4.2|3.4|5|5|5|4.2|5|2.6|5|5|5|3.4|5|4.2|4.2|5|4.2|5|5|4.2|3.4|4.2|5|5|5|3.4|5|5|5|5|5
54df5c633747f0896ffe2a71000fcceb|4/21/2014 15:58|1|5|5|1|5|5|1.8|5|5|5|5|1|1.8|5|5|5|5|5|5|4.2|1|1.8|4.2|5|5|1|5|2.6|5|2.6|5|5|5|5|5|5|5|3.4|5|5|5|3.4|5|5|5|5|5|5|5|5|4.2|5|5|5|5|3.4|5|3.4|5|4.2|4.2
48813d35fe623f9acc500a29f695d9fa|4/21/2014 23:21|1|2.6|3.4|1.8|3.4|4.2|3.4|3.4|3.4|4.2|4.2|2.6|2.6|4.2|5|4.2|4.2|4.2|5|3.4|1.8|3.4|4.2|4.2|3.4|2.6|4.2|3.4|4.2|3.4|4.2|4.2|3.4|3.4|4.2|4.2|4.2|2.6|4.2|5|4.2|3.4|3.4|4.2|4.2|4.2|4.2|2.6|3.4|4.2|2.6|2.6|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|5
a39bb1b0fb3d910fad3abe3c229f6460|5/17/2014 12:07|1|4.2|5|2.6|3.4|4.2|4.2|2.6|3.4|4.2|4.2|1.8|3.4|2.6|4.2|2.6|4.2|4.2|4.2|1.8|1.8|1.8|4.2|5|4.2|3.4|3.4|3.4|4.2|2.6|4.2|3.4|2.6|3.4|3.4|3.4|3.4|1.8|4.2|2.6|3.4|2.6|3.4|4.2|3.4|2.6|4.2|3.4|3.4|1.8|2.6|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|2.6|2.6
2ed9a00b6f9913b93875af2652d38385|7/28/2014 20:26|1|2.6|3.4|2.6|4.2|4.2|4.2|5|3.4|4.2|3.4|4.2|2.6|3.4|4.2|4.2|5|4.2|3.4|2.6|3.4|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|4.2|3.4|5|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|4.2|3.4
2ed9a00b6f9913b93875af2652d38385|7/28/2014 20:26|1|2.6|3.4|2.6|4.2|4.2|4.2|5|3.4|4.2|3.4|4.2|2.6|3.4|4.2|4.2|5|4.2|3.4|2.6|3.4|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|4.2|3.4|5|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|4.2|3.4
21f0c4100114b08b2080d125600aef4b|11/22/2014 11:01|1|3.4|4.2|3.4|5|4.2|3.4|4.2|2.6|4.2|3.4|3.4|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|2.6|3.4|4.2|5|4.2|1.8|4.2|4.2|4.2|2.6|3.4|5|4.2|3.4|4.2|4.2|5|3.4|4.2|3.4|4.2|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2
610873daffe7ad4a24e8945a79b3722a|11/24/2014 20:56|1|3.4|4.2|1|5|5|3.4|4.2|1|4.2|3.4|1|3.4|2.6|3.4|3.4|4.2|4.2|4.2|1.8|1.8|1|4.2|4.2|4.2|5|4.2|4.2|1.8|1|4.2|1|3.4|3.4|3.4|3.4|4.2|1|4.2|4.2|4.2|1|3.4|4.2|1|4.2|4.2|4.2|4.2|4.2|4.2|1.8|4.2|4.2|4.2|4.2|4.2|2.6|4.2|1.8|4.2
cf965551af85288ec0f8e11d8123cd6c|12/22/2014 19:24|1|3.4|5|1|5|5|4.2|5|3.4|5|2.6|1.8|2.6|3.4|5|4.2|5|5|5|4.2|1|2.6|5|4.2|5|1.8|5|3.4|5|3.4|4.2|3.4|4.2|3.4|3.4|3.4|4.2|3.4|5|5|5|4.2|4.2|3.4|5|3.4|5|5|5|5|3.4|3.4|5|5|5|3.4|5|5|5|5|4.2
4a905ee04615bd420e03bc70955c2e31|1/24/2015 19:19|1|2.6|1.8|1.8|3.4|4.2|3.4|3.4|1.8|5|3.4|2.6|1.8|1.8|1.8|5|3.4|4.2|1.8|1.8|2.6|2.6|4.2|4.2|5|1|3.4|1.8|2.6|3.4|3.4|3.4|2.6|4.2|1.8|3.4|4.2|3.4|4.2|3.4|2.6|1.8|1|2.6|4.2|4.2|5|4.2|4.2|2.6|1|3.4|3.4|4.2|4.2|5|4.2|1.8|5|4.2|4.2
bed1fd600f8072c4077a607237fdc4ca|1/24/2015 19:23|1|3.4|4.2|2.6|4.2|4.2|4.2|4.2|2.6|4.2|4.2|1.8|2.6|3.4|5|4.2|4.2|4.2|4.2|2.6|1.8|2.6|2.6|4.2|3.4|1.8|3.4|1.8|3.4|2.6|4.2|3.4|4.2|5|5|2.6|5|5|5|4.2|5|1.8|5|2.6|3.4|3.4|5|5|5|2.6|3.4|5|5|5|5|5|5|5|5|3.4|5
3e6f76b5921b2ab1411af3f65e8df9b5|1/28/2015 10:40|1|3.4|1|1.8|4.2|4.2|4.2|5|3.4|4.2|4.2|4.2|4.2|5|1.8|4.2|4.2|5|5|5|1|2.6|4.2|4.2|2.6|3.4|5|3.4|5|3.4|3.4|4.2|3.4|3.4|3.4|2.6|4.2|2.6|4.2|4.2|3.4|5|4.2|3.4|4.2|4.2|4.2|4.2|3.4|3.4|2.6|4.2|4.2|3.4|4.2|4.2|3.4|4.2|4.2|3.4|4.2
a0eb37b8bb26dd3581de649c578172e7|1/28/2015 10:55|1|5|3.4|4.2|3.4|5|4.2|4.2|4.2|5|3.4|3.4|5|4.2|4.2|3.4|5|5|5|4.2|3.4|1.8|5|5|4.2|4.2|5|5|4.2|5|3.4|4.2|4.2|5|4.2|5|5|3.4|5|3.4|2.6|4.2|5|2.6|2.6|4.2|4.2|5|5|3.4|4.2|5|2.6|4.2|3.4|2.6|5|5|5|5|4.2
ccf1f3943898e76a403e22388b4a9342|2/12/2015 19:19|1|5|5|1|5|5|5|1.8|4.2|5|5|1|3.4|3.4|5|1.8|3.4|5|5|2.6|1.8|1|5|5|3.4|2.6|3.4|2.6|5|1.8|5|2.6|4.2|2.6|4.2|1|4.2|1|4.2|4.2|3.4|2.6|1.8|5|4.2|5|4.2|5|5|2.6|1.8|5|2.6|5|5|4.2|5|1.8|4.2|3.4|5
91c9b70bf1a24378052fb4dcfc3e5797|3/23/2015 13:13|1|3.4|5|1|5|4.2|3.4|4.2|3.4|5|5|1.8|3.4|4.2|5|4.2|5|4.2|5|4.2|1.8|3.4|3.4|5|4.2|1.8|5|4.2|3.4|2.6|4.2|5|5|4.2|4.2|5|5|4.2|5|5|5|5|4.2|5|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|5|5|5|5|4.2|5|5|4.2
ce7ec6eb1070a9cd7beb4112c2cba186|4/23/2015 11:52|1|5|4.2|1.8|5|5|4.2|5|3.4|5|2.6|1.8|4.2|3.4|3.4|4.2|3.4|4.2|5|2.6|1|1|4.2|4.2|5|1|5|1.8|5|2.6|4.2|4.2|1|5|1.8|5|5|5|5|5|1|5|4.2|1.8|1.8|5|5|3.4|5|2.6|1|3.4|5|5|5|1.8|5|1.8|5|5|5
c6ca6456d6579b3ed159c4ac3400131a|4/25/2015 14:15|1|2.6|4.2|1.8|5|5|5|5|4.2|5|5|1.8|2.6|3.4|4.2|5|4.2|4.2|4.2|3.4|1.8|1.8|5|5|5|1.8|5|3.4|4.2|2.6|4.2|5|4.2|4.2|5|4.2|5|3.4|5|5|5|4.2|3.4|4.2|5|5|5|5|3.4|4.2|1.8|2.6|4.2|5|5|4.2|5|4.2|5|4.2|3.4
20f14953be11638c1977c36c1edd6f21|5/21/2015 19:15|1|3.4|3.4|1|5|4.2|3.4|3.4|2.6|4.2|3.4|3.4|2.6|5|4.2|4.2|5|5|4.2|5|2.6|2.6|5|5|5|1|5|5|5|1|4.2|5|4.2|5|3.4|4.2|5|2.6|5|5|4.2|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|5|4.2|5|5|4.2|5|3.4|4.2|4.2|5|4.2|4.2
a15ca3dba8b01b77624e64335558c4d5|7/3/2015 11:16|1|1.8|3.4|1|4.2|4.2|2.6|4.2|4.2|5|3.4|1.8|1.8|3.4|4.2|5|5|5|3.4|3.4|1.8|2.6|4.2|4.2|5|1|5|3.4|3.4|2.6|4.2|5|2.6|4.2|2.6|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|2.6|5|5|5|5|4.2|2.6|3.4|3.4|5|5|5|3.4|5|4.2|5|4.2|5
